1600.0,8404627.867635421
1601.0,8404315.034548007
1602.0,8404002.669373466
1603.0,8403693.111676151
1604.0,8403389.168933291
1605.0,8403093.64862211
1606.0,8402809.358219841
1607.0,8402539.105203705
1608.0,8402285.697050933
1609.0,8402051.941238752
1610.0,8401840.645244386
1611.0,8401654.616545064
1612.0,8401496.662618015
1613.0,8401369.590940464
1614.0,8401276.208989637
1615.0,8401219.324242765
1616.0,8401201.744177071
1617.0,8401226.276269784
1618.0,8401295.727998132
1619.0,8401412.90683934
1620.0,8401580.620270638
1621.0,8401801.675769249
1622.0,8402078.880812405
1623.0,8402415.04287733
1624.0,8402812.96944125
1625.0,8403275.467981396
1626.0,8403805.345974993
1627.0,8404405.410899267
1628.0,8405078.470231447
1629.0,8405827.331448758
1630.0,8406654.80202843
1631.0,8407563.68944769
1632.0,8408556.801183762
1633.0,8409636.944713876
1634.0,8410806.927515257
1635.0,8412069.557065133
1636.0,8413427.640840732
1637.0,8414883.986319281
1638.0,8416441.400978006
1639.0,8418102.692294134
1640.0,8419870.667744894
1641.0,8421748.134807512
1642.0,8423737.900959214
1643.0,8425842.77367723
1644.0,8428065.560438784
1645.0,8430409.068721104
1646.0,8432876.106001418
1647.0,8435469.479756953
1648.0,8438191.997464936
1649.0,8441046.466602594
1650.0,8444035.694647154
1651.0,8447162.489075843
1652.0,8450429.65736589
1653.0,8453840.00699452
1654.0,8457396.34543896
1655.0,8461101.480176436
1656.0,8464958.218684178
1657.0,8468969.368439414
1658.0,8473137.736919366
1659.0,8477466.131601267
1660.0,8481957.35996234
1661.0,8486614.229479814
1662.0,8491439.547630915
1663.0,8496436.121892871
1664.0,8501606.75974291
1665.0,8506954.268658256
1666.0,8512481.45611614
1667.0,8518191.129593786
1668.0,8524086.096568424
1669.0,8530169.164517278
1670.0,8536443.140917577
1671.0,8542910.833246548
1672.0,8549575.048981419
1673.0,8556438.595599415
1674.0,8563504.280577764
1675.0,8570774.911393693
1676.0,8578253.29552443
1677.0,8585942.2404472
1678.0,8593844.553639235
1679.0,8601963.042577757
1680.0,8610300.514739996
1681.0,8618859.777603175
1682.0,8627643.638644528
1683.0,8636654.905341275
1684.0,8645896.38517065
1685.0,8655370.885609873
1686.0,8665081.214136178
1687.0,8675030.178226786
1688.0,8685220.585358929
1689.0,8695655.24300983
1690.0,8706336.958656719
1691.0,8717268.539776824
1692.0,8728452.793847369
1693.0,8739892.528345583
1694.0,8751590.550748693
1695.0,8763549.668533925
1696.0,8775772.689178508
1697.0,8788262.420159666
1698.0,8801021.668954631
1699.0,8814053.243040625
1700.0,8827359.949894879
1701.0,8840944.17460366
1702.0,8854806.612689395
1703.0,8868947.537283557
1704.0,8883367.221517617
1705.0,8898065.938523043
1706.0,8913043.961431306
1707.0,8928301.563373879
1708.0,8943839.017482229
1709.0,8959656.596887827
1710.0,8975754.574722145
1711.0,8992133.224116651
1712.0,9008792.81820282
1713.0,9025733.630112117
1714.0,9042955.932976015
1715.0,9060459.999925984
1716.0,9078246.104093494
1717.0,9096314.518610017
1718.0,9114665.516607022
1719.0,9133299.371215979
1720.0,9152216.355568359
1721.0,9171416.742795633
1722.0,9190900.80602927
1723.0,9210668.81840074
1724.0,9230721.053041518
1725.0,9251057.783083068
1726.0,9271679.281656865
1727.0,9292585.821894376
1728.0,9313777.676927075
1729.0,9335255.119886428
1730.0,9357018.42390391
1731.0,9379067.86211099
1732.0,9401403.707639134
1733.0,9424026.233619818
1734.0,9446935.713184511
1735.0,9470132.419464683
1736.0,9493616.625591803
1737.0,9517388.604697343
1738.0,9541448.629912773
1739.0,9565796.974369563
1740.0,9590433.911199184
1741.0,9615359.713533105
1742.0,9640574.6545028
1743.0,9666079.007239735
1744.0,9691873.044875383
1745.0,9717957.040541213
1746.0,9744331.267368697
1747.0,9770995.998489304
1748.0,9797951.507034505
1749.0,9825198.06613577
1750.0,9852735.94892457
1751.0,9880565.428532373
1752.0,9908686.778090652
1753.0,9937100.27073088
1754.0,9965806.17958452
1755.0,9994804.777783047
1756.0,10024096.338457933
1757.0,10053681.134740645
1758.0,10083559.439762656
1759.0,10113731.526655434
1760.0,10144197.66855045
1761.0,10174958.138579175
1762.0,10206013.20987308
1763.0,10237363.155563634
1764.0,10269008.248782309
1765.0,10300948.762660574
1766.0,10333184.9703299
1767.0,10365717.144921755
1768.0,10398545.559567614
1769.0,10431670.487398945
1770.0,10465092.201547217
1771.0,10498810.975143902
1772.0,10532827.08132047
1773.0,10567140.793208392
1774.0,10601752.383939138
1775.0,10636662.126644177
1776.0,10671870.294454983
1777.0,10707377.160503022
1778.0,10743182.997919766
1779.0,10779288.079836687
1780.0,10815692.679385254
1781.0,10852397.069696939
1782.0,10889401.523903208
1783.0,10926706.315135537
1784.0,10964311.716525393
1785.0,11002218.001204245
1786.0,11040425.442303568
1787.0,11078934.31295483
1788.0,11117744.8862895
1789.0,11156857.43543905
1790.0,11196272.23353495
1791.0,11235989.55370867
1792.0,11276009.669091683
1793.0,11316332.852815455
1794.0,11356959.37801146
1795.0,11397889.517811166
1796.0,11439123.545346044
1797.0,11480661.733747566
1798.0,11522504.3561472
1799.0,11564651.68567642
1800.0,11607103.99546669
1801.0,11649863.420843916
1802.0,11692939.545911696
1803.0,11736343.816968068
1804.0,11780087.680311065
1805.0,11824182.582238719
1806.0,11868639.969049064
1807.0,11913471.287040133
1808.0,11958687.982509961
1809.0,12004301.501756579
1810.0,12050323.29107802
1811.0,12096764.79677232
1812.0,12143637.465137511
1813.0,12190952.742471624
1814.0,12238722.075072698
1815.0,12286956.90923876
1816.0,12335668.691267848
1817.0,12384868.867457993
1818.0,12434568.884107227
1819.0,12484780.187513586
1820.0,12535514.223975103
1821.0,12586782.43978981
1822.0,12638596.28125574
1823.0,12690967.19467093
1824.0,12743906.626333408
1825.0,12797426.022541214
1826.0,12851536.829592373
1827.0,12906250.493784925
1828.0,12961578.4614169
1829.0,13017532.178786334
1830.0,13074123.092191257
1831.0,13131362.647929704
1832.0,13189262.292299708
1833.0,13247833.471599303
1834.0,13307087.632126521
1835.0,13367036.220179398
1836.0,13427690.682055965
1837.0,13489062.464054257
1838.0,13551163.012472305
1839.0,13614003.77360814
1840.0,13677596.193759805
1841.0,13741951.719225323
1842.0,13807081.796302732
1843.0,13872997.871290065
1844.0,13939711.390485356
1845.0,14007233.800186638
1846.0,14075576.546691943
1847.0,14144751.076299302
1848.0,14214768.835306756
1849.0,14285641.270012332
1850.0,14357379.826714065
1851.0,14429995.951709988
1852.0,14503501.091298133
1853.0,14577906.691776536
1854.0,14653224.199443232
1855.0,14729465.06059625
1856.0,14806640.721533623
1857.0,14884762.628553387
1858.0,14963842.227953576
1859.0,15043890.966032222
1860.0,15124920.289087355
1861.0,15206941.643417016
1862.0,15289966.475319233
1863.0,15374006.231092038
1864.0,15459072.357033465
1865.0,15545176.299441554
1866.0,15632329.504614329
1867.0,15720543.41884983
1868.0,15809829.488446085
1869.0,15900199.159701133
1870.0,15991663.878913004
1871.0,16084235.09237973
1872.0,16177924.246399347
1873.0,16272742.787269888
1874.0,16368702.161289385
1875.0,16465813.81475587
1876.0,16564089.193967383
1877.0,16663539.745221948
1878.0,16764176.914817605
1879.0,16866012.149052385
1880.0,16969056.894224323
1881.0,17073322.59663145
1882.0,17178820.7025718
1883.0,17285562.658343405
1884.0,17393559.9102443
1885.0,17502823.904572524
1886.0,17613366.0876261
1887.0,17725197.905703064
1888.0,17838330.805101454
1889.0,17952776.2321193
1890.0,18068545.633054636
1891.0,18185650.454205494
1892.0,18304102.14186991
1893.0,18423912.142345913
1894.0,18545091.901931543
1895.0,18667652.866924826
1896.0,18791606.483623803
1897.0,18916964.1983265
1898.0,19043737.45733095
1899.0,19171937.706935197
1900.0,19301576.393437263
1901.0,19432666.779942047
1902.0,19565229.396781906
1903.0,19699286.59109604
1904.0,19834860.71002368
1905.0,19971974.10070402
1906.0,20110649.11027629
1907.0,20250908.08587969
1908.0,20392773.37465344
1909.0,20536267.323736757
1910.0,20681412.280268848
1911.0,20828230.591388926
1912.0,20976744.604236208
1913.0,21126976.665949903
1914.0,21278949.12366923
1915.0,21432684.324533395
1916.0,21588204.61568162
1917.0,21745532.344253108
1918.0,21904689.85738708
1919.0,22065699.50222275
1920.0,22228583.62589933
1921.0,22393364.575556025
1922.0,22560064.698332056
1923.0,22728706.341366637
1924.0,22899311.851798978
1925.0,23071903.576768294
1926.0,23246503.863413803
1927.0,23423135.058874704
1928.0,23601819.510290228
1929.0,23782579.564799577
1930.0,23965437.569541965
1931.0,24150415.871656608
1932.0,24337536.81828272
1933.0,24526822.75655951
1934.0,24718296.0336262
1935.0,24911978.996621985
1936.0,25107893.9926861
1937.0,25306063.368957743
1938.0,25506509.472576145
1939.0,25709254.650680494
1940.0,25914321.250410024
1941.0,26121731.61890394
1942.0,26331508.10330145
1943.0,26543673.05074178
1944.0,26758248.808364134
1945.0,26975257.723307732
1946.0,27194722.142711777
1947.0,27416664.413715493
1948.0,27641106.883458085
1949.0,27868071.899078768
1950.0,28097581.807716765
1951.0,28329658.956511278
1952.0,28564325.69260152
1953.0,28801604.363126714
1954.0,29041517.315226063
1955.0,29284086.896038786
1956.0,29529335.452704094
1957.0,29777285.332361203
1958.0,30027958.882149324
1959.0,30281378.449207667
1960.0,30537566.38067545
1961.0,30796545.023691885
1962.0,31058336.725396186
1963.0,31322963.83292757
1964.0,31590448.693425238
1965.0,31860813.654028416
1966.0,32134081.061876312
1967.0,32410273.264108144
1968.0,32689412.607863113
1969.0,32971521.440280437
1970.0,33256622.10849934
1971.0,33544736.959659033
1972.0,33835888.340898715
1973.0,34130098.59935761
1974.0,34427390.08217493
1975.0,34727785.13648989
1976.0,35031306.1094417
1977.0,35337975.34816957
1978.0,35647815.19981272
1979.0,35960848.011510365
1980.0,36277096.13040171
1981.0,36596507.95827308
1982.0,36918736.1154993
1983.0,37243359.27710228
1984.0,37569956.11810394
1985.0,37898105.3135262
1986.0,38227385.53839098
1987.0,38557375.46772019
1988.0,38887653.77653578
1989.0,39217799.13985964
1990.0,39547390.232713714
1991.0,39876005.73011991
1992.0,40203224.30710014
1993.0,40528624.638676345
1994.0,40851785.39987043
1995.0,41172285.26570432
1996.0,41489702.91119996
1997.0,41803617.01137923
1998.0,42113606.24126407
1999.0,42419249.2758764
2000.0,42720124.79023815
2001.0,43015811.45937122
2002.0,43305887.95829755
2003.0,43589932.96203905
2004.0,43867525.14561764
2005.0,44138243.18405525
2006.0,44401665.75237379
2007.0,44657371.5255952
2008.0,44904939.17874136
2009.0,45143947.386834234
2010.0,45373974.82489573
2011.0,45594600.167947754
2012.0,45805402.09101223
2013.0,46005959.26911111
2014.0,46195850.37726628
2015.0,46374654.09049966
2016.0,46541949.083833195
2017.0,46697314.03228879
2018.0,46840327.61088837
2019.0,46970568.49465384
2020.0,47087615.35860716
2021.0,47191046.87777021
2022.0,47280441.72716493
2023.0,47355378.58181322
2024.0,47415436.11673704
2025.0,47460193.00695828
2026.0,47489366.45652624
2027.0,47503227.78559972
2028.0,47502186.84336488
2029.0,47486653.479007915
2030.0,47457037.54171497
2031.0,47413748.880672194
2032.0,47357197.34506579
2033.0,47287792.78408191
2034.0,47205945.04690672
2035.0,47112063.982726395
2036.0,47006559.44072711
2037.0,46889841.27009501
2038.0,46762319.320016295
2039.0,46624403.43967713
2040.0,46476503.47826365
2041.0,46319029.284962036
2042.0,46152390.708958484
2043.0,45976997.59943913
2044.0,45793259.80559016
2045.0,45601587.17659772
2046.0,45402389.56164802
2047.0,45196076.80992719
2048.0,44983058.77062142
2049.0,44763745.29291687
2050.0,44538546.2259997
2051.0,44307871.41905609
2052.0,44072130.72127221
2053.0,43831733.9818342
2054.0,43587091.04992828
2055.0,43338611.774740584
2056.0,43086706.00545728
2057.0,42831783.59126455
2058.0,42574254.381348535
2059.0,42314528.22489545
2060.0,42053014.97109142
2061.0,41790124.469122626
2062.0,41526266.568175256
2063.0,41261851.11743547
2064.0,40997287.9660894
2065.0,40732986.96332327
2066.0,40469357.95832321
2067.0,40206810.800275385
2068.0,39945755.33836599
2069.0,39686601.42178118
2070.0,39429758.89970713
2071.0,39175554.19511177
2072.0,38923980.026090086
2073.0,38674945.68451888
2074.0,38428360.462274894
2075.0,38184133.651234925
2076.0,37942174.5432757
2077.0,37702392.43027403
2078.0,37464696.604106665
2079.0,37228996.35665039
2080.0,36995200.97978195
2081.0,36763219.7653781
2082.0,36532962.00531566
2083.0,36304336.99147139
2084.0,36077254.015722014
2085.0,35851622.369944334
2086.0,35627351.346015126
2087.0,35404350.23581114
2088.0,35182528.33120917
2089.0,34961794.92408597
2090.0,34742059.30631828
2091.0,34523230.76978294
2092.0,34305218.606356606
2093.0,34087932.107916184
2094.0,33871280.56633833
2095.0,33655173.273499906
2096.0,33439519.5212776
2097.0,33224228.60154825
2098.0,33009209.806188583
2099.0,32794372.42707538
2100.0,32579625.756085373
